,tracking_id,datetime,windmill_generated_power(kW/h)
160,WM_1677,2018-11-13 01:23:20,6.558467063013758
161,WM_30487,2019-07-10 01:03:20,5.5071937070165955
162,WM_28108,2019-06-22 19:53:20,6.974493554588441
163,WM_1173,2018-11-09 04:33:20,7.229974021773251
164,WM_38104,2019-09-06 20:03:20,8.52810157717855
165,WM_33708,2019-08-04 11:43:20,6.30176332063085
166,WM_5710,2018-12-17 19:43:20,7.43974186543059
167,WM_9131,2019-01-11 11:43:20,7.806860463956053
168,WM_27368,2019-06-17 08:33:20,4.13292321857172
169,WM_6290,2018-12-22 02:23:20,9.313765908501388
170,WM_39569,2019-09-17 12:53:20,7.565521652505868
171,WM_4462,2018-12-06 19:33:20,8.877872994967136
172,WM_18269,2019-03-25 23:23:20,3.749483401691378
173,WM_20718,2019-04-27 19:03:20,6.774689175964491
174,WM_9069,2019-01-11 01:23:20,8.626384331879878
175,WM_40064,2019-09-21 17:33:20,7.8124894058885666
176,WM_18319,2019-03-26 07:43:20,8.354226816990431
177,WM_19859,2019-04-17 16:13:20,7.521544250837907
178,WM_8317,2019-01-05 16:23:20,8.184840885277165
179,WM_37997,2019-09-06 02:13:20,7.0411034743100815
180,WM_27496,2019-06-18 06:33:20,4.2025423644747635
181,WM_35835,2019-08-20 00:13:20,6.051037199677991
182,WM_25495,2019-06-02 18:53:20,2.234147019583029
183,WM_6754,2018-12-25 15:03:20,8.798410152349705
184,WM_8914,2019-01-09 23:03:20,7.724495073872845
185,WM_3385,2018-11-28 15:43:20,3.9622570538227415
186,WM_22206,2019-05-08 22:13:20,5.536771704879114
187,WM_18913,2019-04-03 21:33:20,5.800189327125359
188,WM_19326,2019-04-07 06:03:20,6.296740326597454
189,WM_23644,2019-05-19 04:13:20,4.122301305637556
190,WM_9260,2019-01-12 09:23:20,5.144104197975294
191,WM_10714,2019-01-23 06:13:20,9.439553281060766
192,WM_16480,2019-03-09 07:23:20,7.187876497981653
193,WM_16011,2019-03-05 21:43:20,5.573499274154374
194,WM_5670,2018-12-17 13:03:20,7.946096087986714
195,WM_10261,2019-01-19 17:43:20,6.383590369655278
196,WM_13790,2019-02-15 14:33:20,9.067324308763922
197,WM_9508,2019-01-14 03:33:20,5.57769830348084
198,WM_22379,2019-05-10 04:13:20,3.64509280663997
199,WM_3630,2018-11-30 09:33:20,7.167070768091574
200,WM_10125,2019-01-18 18:13:20,9.826993274479623
201,WM_3133,2018-11-26 20:53:20,7.047639589094616
202,WM_18004,2019-03-23 21:13:20,6.499668767310346
203,WM_33780,2019-08-04 23:43:20,6.6418871139657485
204,WM_9635,2019-01-15 01:43:20,6.367355976437485
205,WM_2136,2018-11-16 08:53:20,7.2184488281770856
206,WM_34206,2019-08-08 00:53:20,6.6329744444518095
207,WM_26358,2019-06-09 23:23:20,5.2050428054815265
208,WM_40254,2019-09-23 01:13:20,7.5407144257004015
209,WM_2076,2018-11-15 22:33:20,5.181379254401776
210,WM_16588,2019-03-11 17:33:20,5.754141919555944
211,WM_9829,2019-01-16 12:13:20,8.30306882940021
212,WM_22649,2019-05-12 03:13:20,5.061469739201286
213,WM_22220,2019-05-09 00:33:20,5.973116872038669
214,WM_18785,2019-03-31 16:03:20,7.257822817606097
215,WM_6446,2018-12-23 10:53:20,6.519683351300264
216,WM_29059,2019-06-29 17:53:20,5.330207894077571
217,WM_19253,2019-04-06 14:53:20,5.563615440337384
218,WM_37900,2019-09-05 10:03:20,6.615451948402413
219,WM_25225,2019-05-31 13:13:20,2.914036070472569
220,WM_15766,2019-03-04 01:13:20,7.223411230354078
221,WM_34279,2019-08-08 13:13:20,2.700991250627933
222,WM_9194,2019-01-11 22:13:20,6.2670427561386095
223,WM_23326,2019-05-16 22:23:20,5.906900885744407
224,WM_23542,2019-05-18 10:33:20,5.228631908914405
225,WM_12718,2019-02-07 15:33:20,6.083132935116399
226,WM_4399,2018-12-06 08:53:20,7.749013606456218
227,WM_23700,2019-05-19 13:33:20,5.905440878194643
228,WM_29570,2019-07-03 09:13:20,4.358427444799796
229,WM_28486,2019-06-25 13:13:20,6.34865217229083
230,WM_36744,2019-08-26 08:43:20,4.763932342308035
231,WM_10169,2019-01-19 02:03:20,8.834719405874958
232,WM_13102,2019-02-10 10:43:20,4.25856164179052
233,WM_18420,2019-03-27 00:33:20,5.230113935585131
234,WM_11345,2019-01-28 22:43:20,7.526044688801931
235,WM_20937,2019-04-29 07:33:20,3.924842833989098
236,WM_19732,2019-04-16 18:43:20,2.097007884588198
237,WM_30163,2019-07-07 14:53:20,2.7834966156967327
238,WM_31465,2019-07-16 23:33:20,4.4463914544776255
239,WM_34020,2019-08-06 16:43:20,5.613414801398338
240,WM_37916,2019-09-05 12:43:20,6.1221494076023255
241,WM_25289,2019-06-01 01:33:20,2.2345223555396485
242,WM_10656,2019-01-22 19:33:20,7.6498898003066715
243,WM_33961,2019-08-06 06:53:20,5.082881406486702
244,WM_38983,2019-09-13 10:53:20,4.529323091423844
245,WM_29326,2019-07-01 15:43:20,6.998063693696376
246,WM_22058,2019-05-07 21:03:20,5.576056281988773
247,WM_23339,2019-05-17 00:33:20,5.367133697157378
248,WM_27964,2019-06-21 18:03:20,5.747912847536908
249,WM_5091,2018-12-11 09:13:20,7.95485161186027
250,WM_23620,2019-05-18 23:43:20,5.155169878424971
251,WM_36479,2019-08-24 12:13:20,6.961067176175124
252,WM_5455,2018-12-15 23:03:20,8.051958619629715
253,WM_33865,2019-08-05 14:23:20,6.817464718479411
254,WM_28900,2019-06-28 13:33:20,4.681144369274122
255,WM_23540,2019-05-18 10:13:20,2.9653449538165093
256,WM_7584,2018-12-31 11:43:20,8.505561663845807
257,WM_36381,2019-08-23 19:53:20,6.513495681221557
258,WM_15008,2019-02-25 02:23:20,6.374190625017662
259,WM_39618,2019-09-17 21:03:20,7.499263834340066
260,WM_7827,2019-01-02 04:53:20,7.398781836819071
261,WM_8199,2019-01-04 20:43:20,6.344809795030192
262,WM_38431,2019-09-09 02:33:20,7.623423727829026
263,WM_4590,2018-12-07 17:43:20,8.53877122080781
264,WM_35422,2019-08-17 03:13:20,5.454407796995348
265,WM_17249,2019-03-18 06:53:20,5.410909395911243
266,WM_18803,2019-04-01 11:53:20,4.399554082874894
267,WM_21684,2019-05-05 06:33:20,6.214853776646026
268,WM_23629,2019-05-19 01:43:20,5.551001460457048
269,WM_27869,2019-06-21 01:53:20,4.63306666087759
270,WM_36402,2019-08-23 23:23:20,5.820085780103306
271,WM_3283,2018-11-27 22:23:20,6.05769911364857
272,WM_15219,2019-02-26 14:33:20,9.680838904512655
273,WM_951,2018-11-07 09:03:20,8.287744767108478
274,WM_19423,2019-04-07 22:23:20,5.601046491674855
275,WM_31350,2019-07-16 04:03:20,4.060276719950531
276,WM_21603,2019-05-04 16:53:20,5.983059327126601
277,WM_5135,2018-12-11 16:33:20,8.08695996201627
278,WM_13209,2019-02-11 05:13:20,4.780639215356946
279,WM_25607,2019-06-03 17:03:20,2.3939949760325225
280,WM_16489,2019-03-09 09:53:20,6.589023689288073
281,WM_5693,2018-12-17 16:53:20,6.162581005838471
282,WM_21895,2019-05-06 17:53:20,5.583813980560759
283,WM_12507,2019-02-06 03:43:20,6.047562333367498
284,WM_14118,2019-02-17 23:23:20,6.130254896237012
285,WM_19475,2019-04-08 08:13:20,4.252591594771236
286,WM_28476,2019-06-25 11:33:20,4.7714235678134935
287,WM_25735,2019-06-05 08:13:20,5.197474113162881
288,WM_14038,2019-02-17 10:03:20,9.545714515756519
289,WM_6742,2018-12-25 13:03:20,7.452545261531184
290,WM_36701,2019-08-26 01:33:20,6.223129998466898
291,WM_11056,2019-01-25 16:13:20,8.092269668174602
292,WM_36288,2019-08-23 03:53:20,5.708018396072184
293,WM_13272,2019-02-11 16:53:20,6.549600389536929
294,WM_7058,2018-12-27 19:43:20,7.061781299605331
295,WM_30370,2019-07-09 05:33:20,3.818177406430837
296,WM_6469,2018-12-23 14:43:20,8.32668003402816
297,WM_22864,2019-05-13 17:03:20,5.765458576253926
298,WM_25148,2019-05-30 23:13:20,3.00421338788271
299,WM_18198,2019-03-25 09:03:20,4.196112607090893
300,WM_10849,2019-01-24 05:23:20,6.343692012590362
301,WM_3926,2018-12-02 21:33:20,7.050314287697104
302,WM_5255,2018-12-12 15:03:20,7.796685644749465
303,WM_14329,2019-02-19 12:43:20,9.222634005977966
304,WM_16383,2019-03-08 14:23:20,7.7702506524856085
305,WM_10580,2019-01-22 05:53:20,8.21350905324007
306,WM_33182,2019-07-31 17:43:20,5.289654161392248
307,WM_24480,2019-05-25 03:23:20,4.820197134711635
308,WM_15670,2019-03-01 18:43:20,7.174423539150295
309,WM_14649,2019-02-21 22:23:20,8.852774013173544
310,WM_5140,2018-12-11 17:23:20,8.258987788278084
311,WM_1159,2018-11-09 02:03:20,2.9967663377261093
312,WM_2555,2018-11-22 16:33:20,4.504564284707345
313,WM_24748,2019-05-27 19:23:20,6.024526380382261
314,WM_9617,2019-01-14 22:43:20,7.929294948197358
315,WM_13352,2019-02-12 06:43:20,5.607529333797177
316,WM_22245,2019-05-09 04:43:20,3.598265845719334
317,WM_18952,2019-04-04 05:43:20,4.102689316734187
318,WM_3759,2018-12-01 12:33:20,7.406270303940346
319,WM_33280,2019-08-01 10:53:20,4.517185344738678
320,WM_29249,2019-07-01 02:43:20,4.87397555105986
321,WM_5877,2018-12-19 01:13:20,7.873255084270523
322,WM_27688,2019-06-19 19:03:20,6.158311745660492
323,WM_23329,2019-05-16 22:53:20,5.899238009871123
324,WM_19710,2019-04-16 00:23:20,4.605294385102425
325,WM_811,2018-11-06 06:43:20,7.435881225749229
326,WM_34911,2019-08-13 00:13:20,7.048179109932837
327,WM_26510,2019-06-11 00:53:20,6.578768139443494
328,WM_37056,2019-08-28 13:03:20,3.9054829102346176
329,WM_29373,2019-07-01 23:43:20,4.423321146507616
330,WM_39014,2019-09-13 16:03:20,2.968413731294526
331,WM_35453,2019-08-17 08:23:20,5.054971444593693
332,WM_36087,2019-08-21 18:13:20,5.8491428400310985
333,WM_36999,2019-08-28 03:33:20,5.320183034893747
334,WM_17478,2019-03-19 23:43:20,5.63422380086363
335,WM_849,2018-11-06 13:43:20,6.478574966213024
336,WM_18812,2019-04-01 13:23:20,2.6943766043340607
337,WM_24092,2019-05-22 06:53:20,4.079849424411423
338,WM_28983,2019-06-29 04:43:20,5.0476511892348315
339,WM_27400,2019-06-17 13:53:20,4.396867747925409
340,WM_32614,2019-07-27 06:03:20,4.42220082039429
341,WM_15065,2019-02-25 12:53:20,8.800790791659399
342,WM_30600,2019-07-10 20:03:20,5.413444495874193
343,WM_762,2018-11-05 22:33:20,4.744168010431591
344,WM_26413,2019-06-10 08:33:20,5.0442680035265415
345,WM_25467,2019-06-02 13:53:20,3.5739375964854565
346,WM_2771,2018-11-24 05:53:20,9.005855248642519
347,WM_35364,2019-08-16 17:33:20,6.584407160606892
348,WM_39420,2019-09-16 12:03:20,5.327277034127649
349,WM_39991,2019-09-21 05:23:20,7.464169868363123
350,WM_34422,2019-08-09 13:23:20,3.3805282282435387
351,WM_33518,2019-08-03 03:03:20,4.414392956817688
352,WM_8525,2019-01-07 04:23:20,8.892751645009017
353,WM_5621,2018-12-17 04:03:20,7.791713602428326
354,WM_35359,2019-08-16 16:43:20,6.020147656479327
355,WM_36285,2019-08-23 03:23:20,5.276075059040701
356,WM_13613,2019-02-14 04:43:20,8.82155132927994
357,WM_28019,2019-06-22 04:03:20,4.788056239568956
358,WM_28763,2019-06-27 12:53:20,3.234826047127873
359,WM_4297,2018-12-05 13:23:20,8.677771862471273
360,WM_25231,2019-05-31 14:23:20,2.2798004869201094
361,WM_30763,2019-07-12 00:43:20,8.28591556042489
362,WM_30850,2019-07-12 15:13:20,7.544434068317438
363,WM_1841,2018-11-14 06:23:20,7.395444371949742
364,WM_35181,2019-08-14 21:13:20,5.593763474444706
365,WM_21100,2019-04-30 10:43:20,4.49938209232368
366,WM_34377,2019-08-09 05:43:20,5.256546504581877
367,WM_12208,2019-02-04 01:03:20,7.823579379494557
368,WM_38604,2019-09-10 11:53:20,5.710947896653321
369,WM_13154,2019-02-10 19:23:20,2.089431252589794
370,WM_5110,2018-12-11 12:23:20,8.054100353123676
371,WM_36021,2019-08-21 07:13:20,4.67690726191876
372,WM_30137,2019-07-07 10:23:20,2.289397295982974
373,WM_4644,2018-12-08 02:53:20,9.731362915430791
374,WM_28693,2019-06-27 01:03:20,5.2389996055314745
375,WM_39978,2019-09-21 03:13:20,6.808784355251441
376,WM_10075,2019-01-18 09:43:20,6.6452456612350375
377,WM_36040,2019-08-21 10:23:20,3.6222120200701453
378,WM_20067,2019-04-20 18:43:20,3.523742141198425
379,WM_35590,2019-08-18 07:13:20,4.910672992810143
380,WM_27541,2019-06-18 14:13:20,5.140060835897431
381,WM_3356,2018-11-28 10:53:20,7.716120017255441
382,WM_24729,2019-05-27 16:13:20,5.060797913852117
383,WM_36900,2019-08-27 11:03:20,3.1088078912297634
384,WM_10433,2019-01-20 22:43:20,8.6526870409384
385,WM_39664,2019-09-18 04:43:20,5.713185093059369
386,WM_33188,2019-07-31 18:53:20,7.048103543654052
387,WM_38793,2019-09-11 19:23:20,7.38969270986207
388,WM_20492,2019-04-26 02:53:20,6.523397329712462
389,WM_30070,2019-07-06 23:03:20,6.966008188501053
390,WM_9580,2019-01-14 16:33:20,7.916391854447265
391,WM_25651,2019-06-04 02:13:20,3.897433997738093
392,WM_29782,2019-07-04 21:13:20,4.676973982269219
393,WM_2633,2018-11-23 06:03:20,6.883612873658751
394,WM_19126,2019-04-05 15:53:20,5.4503990525438315
395,WM_33920,2019-08-05 23:43:20,7.742166088268744
396,WM_15615,2019-03-01 09:23:20,7.9512213792402795
397,WM_29008,2019-06-29 09:13:20,5.575673925480717
398,WM_26706,2019-06-12 11:13:20,4.884881020034125
399,WM_36139,2019-08-22 02:53:20,5.458031965472516
400,WM_949,2018-11-07 08:43:20,6.065085123121635
401,WM_30979,2019-07-13 13:03:20,4.0207312916692395
402,WM_30202,2019-07-07 21:43:20,5.660438335806067
403,WM_1306,2018-11-10 09:43:20,7.862977235773509
404,WM_28576,2019-06-26 04:53:20,6.554036782673088
405,WM_16086,2019-03-06 11:33:20,8.097107217957912
406,WM_15079,2019-02-25 15:13:20,7.347695423399606
407,WM_28543,2019-06-25 23:13:20,5.1310937933898035
408,WM_4869,2018-12-09 17:33:20,8.0588484880214
409,WM_2730,2018-11-23 22:53:20,3.603522091115376
410,WM_24412,2019-05-24 13:33:20,2.2212384603209814
411,WM_23124,2019-05-15 12:43:20,6.683321527973558
412,WM_12369,2019-02-05 04:13:20,7.997078074134769
413,WM_37220,2019-08-31 16:43:20,6.31966205207567
414,WM_7064,2018-12-27 20:43:20,7.40846493125247
415,WM_32804,2019-07-29 00:53:20,6.5624255668990035
416,WM_13892,2019-02-16 07:43:20,5.191143867348753
417,WM_2423,2018-11-21 17:23:20,3.424587360769984
418,WM_4292,2018-12-05 12:33:20,8.415216079710557
419,WM_14863,2019-02-23 17:03:20,7.14627789788538
420,WM_37691,2019-09-03 23:13:20,7.117077636170107
421,WM_29081,2019-06-29 21:43:20,7.308131905948864
422,WM_24585,2019-05-25 20:53:20,7.0114914763084615
423,WM_37934,2019-09-05 15:43:20,7.130353640617636
424,WM_33176,2019-07-31 16:43:20,3.829015722535948
425,WM_24022,2019-05-21 19:13:20,4.905937461004569
426,WM_8139,2019-01-04 10:43:20,5.944051804485412
427,WM_16437,2019-03-08 23:33:20,7.380126283012784
428,WM_24940,2019-05-29 06:53:20,5.204710371409512
429,WM_30142,2019-07-07 11:13:20,2.6602162948231376
430,WM_19985,2019-04-19 08:23:20,4.930078377109879
431,WM_12837,2019-02-08 11:53:20,6.182582025190598
432,WM_32053,2019-07-21 05:03:20,7.206068667045682
433,WM_560,2018-11-02 04:13:20,7.8920046984464065
434,WM_9526,2019-01-14 06:43:20,6.074938298376148
435,WM_30781,2019-07-12 03:43:20,3.9092409261164485
436,WM_31641,2019-07-18 06:03:20,5.806367674989783
437,WM_613,2018-11-04 17:03:20,4.882203876047599
438,WM_93,2018-10-29 12:33:20,8.584537463706493
439,WM_32655,2019-07-27 13:03:20,5.511135799189204
440,WM_13020,2019-02-09 19:03:20,6.865993929566192
441,WM_36514,2019-08-24 18:03:20,6.368904856357908
442,WM_23514,2019-05-18 05:53:20,4.264131384703308
443,WM_31031,2019-07-13 21:43:20,5.666002129879877
444,WM_10813,2019-01-23 23:03:20,5.442057761159098
445,WM_8421,2019-01-06 10:23:20,8.488301095568264
446,WM_29856,2019-07-05 10:13:20,4.148339036618412
447,WM_7197,2018-12-28 18:53:20,9.402026580589439
448,WM_10431,2019-01-20 22:23:20,7.904895712359446
449,WM_30583,2019-07-10 17:13:20,3.7246791831317574
450,WM_6207,2018-12-21 08:13:20,5.568763371343749
451,WM_29085,2019-06-29 22:23:20,5.31534443737463
452,WM_22303,2019-05-09 14:23:20,5.437928954420146
453,WM_13690,2019-02-14 17:43:20,5.438163810904549
454,WM_21369,2019-05-02 07:43:20,3.7851101137221965
455,WM_30139,2019-07-07 10:43:20,4.539977624480431
456,WM_25858,2019-06-06 05:23:20,3.272050894904083
457,WM_36033,2019-08-21 09:13:20,5.002413938750888
458,WM_2867,2018-11-24 21:53:20,2.8661643500666556
459,WM_39693,2019-09-18 09:33:20,3.1465765444481986
460,WM_7894,2019-01-02 16:03:20,9.088812844344597
461,WM_6380,2018-12-22 17:33:20,6.519421119605843
462,WM_15262,2019-02-26 21:43:20,8.16636561238634
463,WM_15061,2019-02-25 12:13:20,8.54474186443535
464,WM_32795,2019-07-28 23:23:20,6.126280662508837
465,WM_21120,2019-04-30 14:03:20,3.4659382985343195
466,WM_21300,2019-05-01 20:13:20,6.877306419885696
467,WM_1608,2018-11-12 13:53:20,3.7653688831249235
468,WM_26582,2019-06-11 13:03:20,4.960196759482872
469,WM_10899,2019-01-24 13:43:20,8.42363893250717
470,WM_25461,2019-06-02 12:53:20,3.694826846181655
471,WM_9855,2019-01-16 17:03:20,8.91918039162413
472,WM_6054,2018-12-20 06:43:20,7.765990175418545
473,WM_13882,2019-02-16 05:53:20,5.882454111080601
474,WM_6449,2018-12-23 11:23:20,7.920094145124001
475,WM_26314,2019-06-09 15:33:20,5.183857852342259
476,WM_20858,2019-04-28 18:23:20,2.5619184530843127
477,WM_22684,2019-05-12 09:03:20,5.114409271750365
